;companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
2979;1124941.0;478284000.0;0.0;;7943000.0;;;;26068000.0;;595365000.0;2515169000.0;1545912000.0;662796000.0;18700000.0;1.26;;1.0
2980;1125259.0;;;;;;;;;;;;39237000000.0;;;2.26;;0.0
2981;1125264.0;;;;;;;;;;;5977000.0;13971000.0;4241000.0;;;;1.0
2982;1125345.0;;0.0;22765000.0;911000.0;;;;;;;100854000.0;359269000.0;45932000.0;2863000.0;;;0.0
2983;1125376.0;;;64163000.0;4337000.0;;;;30912000.0;55432000.0;;;747759000.0;320774000.0;;1.1;;1.0
2984;1125699.0;2212014.0;0.0;;;;;;23000.0;;670002.0;;1519687.0;3411658.0;38042.0;-0.01;;0.0
2985;1125920.0;513086000.0;;121019000.0;3221000.0;51923000.0;;;18027000.0;;531351000.0;;1208584000.0;602522000.0;;-0.02;;0.0
2986;1126003.0;1001724.0;;28149.0;;;;;;-1039604.0;;20000.0;200543.0;;;;;0.0
2987;1126115.0;14354.0;;14354.0;;;;;;-19109.0;;;1562.0;168499.0;;;;0.0
2988;1126234.0;102103000.0;;30689000.0;;;;;;;;68501000.0;218542000.0;22768000.0;;-1.41;;0.0
2989;1126294.0;;;;;;;;1000000.0;;;2371000000.0;5446000000.0;5174000000.0;;;;0.0
2990;1126328.0;;;;;;;;;;;11964400000.0;218685900000.0;209222800000.0;;4.11;;1.0
2991;1126741.0;29758000.0;0.0;;;;;;2256000.0;;26737000.0;;106530000.0;16661000.0;1459000.0;-0.1;;0.0
2992;1126956.0;;0.0;;;;14300000.0;;;;;1976400000.0;5290200000.0;;;3.16;;1.0
2993;1126975.0;;;151329000.0;;;;;;821458000.0;;2188453000.0;6041567000.0;;164100000.0;;;1.0
2994;1127160.0;;;;412000.0;47360000.0;;386000.0;;;;;700798000.0;639659000.0;828000.0;1.24;;0.0
2995;1127245.0;277107.0;;277107.0;;;;;;;;;7020514.0;20372.0;;;;0.0
2996;1127371.0;;;;60000.0;477554000.0;;66000.0;339000.0;;;;1276736000.0;1137413000.0;;1.0;;0.0
2997;1127703.0;;;;;;;;;;;772079000.0;4908163000.0;2949809000.0;7437000.0;2.12;;0.0
2998;1127993.0;712944.0;;;;;234588.0;;;;779310.0;1142484.0;5315979.0;6374179.0;-408517.0;;;0.0
2999;1128189.0;1262065.0;0.0;126767.0;;;;;;;;;449752.0;45388.0;;;;0.0
3000;1128281.0;;;;;;;;;886696.0;8711637.0;;6242914.0;2323464.0;;0.02;;1.0
3001;1128353.0;;;;;;;;;;188056.0;;430940.0;;;;;0.0
3002;1128361.0;;;;;1010556000.0;;;;;;;7912648000.0;6974553000.0;7000000.0;1.16;;0.0
3003;1128725.0;48657000.0;;;;;;;6059000.0;;20847000.0;74917000.0;92231000.0;96431000.0;352000.0;-3.06;;1.0
3004;1128928.0;;0.024;;19617000.0;;4717000.0;19617000.0;;;;;2885168000.0;;116800000.0;;;0.0
3005;1129096.0;;;9749.0;;;;;;;;;256.0;;;;;0.0
3006;1129155.0;;;;;34954000.0;;;;;43800000.0;;110677000.0;20465000.0;1013000.0;0.39;;0.0
3007;1129260.0;81371000.0;;16734000.0;1195000.0;96202000.0;;1195000.0;77000.0;;64576000.0;;162261000.0;57830000.0;2500000.0;;;0.0
3008;1129542.0;1097900000.0;;;;;16300000.0;;;;;;4601300000.0;;;;;0.0
3009;1129633.0;;;;;;;;;;;1694800000.0;21091900000.0;20918100000.0;;-23.25;;1.0
3010;1130144.0;;0.022000000000000002;;380000.0;507582000.0;;526000.0;260000.0;;;;1796537000.0;1606197000.0;;1.34;;1.0
3011;1130166.0;;;;;;;;;-14342000.0;;;24764000.0;5929000.0;210000.0;;;0.0
3012;1130310.0;;;;;;117000000.0;;;;;7386000000.0;21334000000.0;;557000000.0;-1.61;;0.0
3013;1130464.0;1274810000.0;;;;;25762000.0;;;-32111000.0;;;4655501000.0;;;-0.71;;1.0
3014;1130591.0;;0.0;;;;1182000.0;;;;;41160000.0;163993000.0;;;;;0.0
3015;1130598.0;35428000.0;;9533000.0;;;;;;;;11456000.0;23445000.0;12605000.0;;;;0.0
3016;1130713.0;305188000.0;;82187000.0;270000.0;;;;;;304654000.0;;429129000.0;279768000.0;23516000.0;0.1;;1.0
3017;1130758.0;862582.0;;;;;;;;;;936702.0;16327989.0;;;;;0.0
3018;1130889.0;;;15490.0;;;15114.0;;;;;;598.0;190404.0;;0.0;;0.0
3020;1131096.0;928784000.0;0.0;144577000.0;;;;;48610000.0;;;924728000.0;1118662000.0;575356000.0;40100000.0;0.36;;0.0
3021;1131227.0;;;48297000.0;100000.0;;14795000.0;;;66821000.0;;476070000.0;2984416000.0;1538253000.0;82566000.0;1.87;;1.0
3022;1131312.0;;;5472000.0;;;;49000.0;;;;;10432000.0;1702000.0;61000.0;;;0.0
3023;1131324.0;;0.0;64348000.0;;62410000.0;;;;;;287458000.0;184617000.0;;;;;0.0
3024;1131554.0;;;;19936000.0;85992000.0;;19936000.0;;;;578831000.0;1015350000.0;;43500000.0;0.96;;0.0
3025;1131903.0;813061.0;;;;;;;;;;;3675.0;539888.0;;;;0.0
3026;1132105.0;;;;;;;;;;238530000.0;;303024000.0;305083000.0;9763000.0;0.66;;1.0
3027;1132509.0;69384.0;;69384.0;;;;;;;;;312394.0;;;;;0.0
3028;1132651.0;;;;;537632990.0;;;;;;;1326747143.0;1165497086.0;1147120.0;1.61;;1.0
3029;1133062.0;73201941.0;;;;;;45500.0;;883759.0;;;23711705.0;;;0.71;;1.0
3030;1133311.0;115746000.0;;24176000.0;;;;;;;122892000.0;;68579000.0;;2200000.0;0.74;;0.0
3031;1133416.0;20079000.0;0.0;6965000.0;;;;;;;;;26408000.0;1360000.0;;;;0.0
3032;1133421.0;;;2566000000.0;;;;;;;;;24454000000.0;18932000000.0;;10.51;;1.0
3033;1133470.0;;;;249000.0;;;360000.0;100000.0;;85227000.0;;284945000.0;;6400000.0;1.57;;1.0
3034;1133798.0;898342.0;;;;;;;;;636036.0;;3342714.0;4480286.0;;-0.01;;0.0
3035;1133818.0;5484459.0;0.0;2464432.0;0.0;;;;;;;0.0;10755256.0;937410.0;41137.0;;;0.0
3036;1133869.0;18129474.0;0.0;4372195.0;;;;45461.0;2165.0;;;5517648.0;16069572.0;17101346.0;62116.0;;;0.0
3037;1134115.0;6450176.0;0.0;33643.0;;;;;;;;;61919836.0;14416479.0;;;;0.0
3038;1134765.0;10548884.0;;5475673.0;;;;;364703.0;;-160990.0;;8613877.0;;3087.0;;;0.0
3040;1135152.0;;;;;;;;123200000.0;;;;6437900000.0;;179500000.0;1.7;;0.0
3041;1135185.0;;;;1193000.0;;;1193000.0;;;;1822659000.0;4164403000.0;;147604000.0;0.29;;1.0
3042;1135202.0;2264029.0;;;0.0;;;;;-2264029.0;;;2734940.0;;60453.0;;;0.0
3043;1135361.0;;;;;;10000000.0;;;;201000000.0;534000000.0;1230000000.0;1089000000.0;;;;0.0
3044;1135657.0;25933311.0;;;;;94764.0;;;;;13755140.0;62900299.0;;;;;1.0
3045;1135906.0;52876000.0;;21951000.0;355000.0;;264000.0;355000.0;2625000.0;;;;72264000.0;35896000.0;;;;0.0
3046;1135971.0;4350000000.0;;;;;49000000.0;;;318000000.0;;5023000000.0;16326000000.0;;;1.29;;0.0
3047;1136174.0;11604000.0;;9049000.0;;;;;;-7223000.0;;;2880000.0;11604000.0;110000.0;;;0.0
3048;1136352.0;606600000.0;;116300000.0;;;;;;;;2632800000.0;5803700000.0;;;;;0.0
3049;1136869.0;5530500000.0;0.008;;;;;;;;;;27219500000.0;17330100000.0;375000000.0;0.78;;0.0
3050;1136893.0;;0.016;;57100000.0;;62500000.0;;;638800000.0;2202000000.0;;26268800000.0;16862000000.0;;2.22;;1.0
3051;1137091.0;53639000.0;;15718000.0;;;;;10321000.0;;62834000.0;;359936000.0;253639000.0;4347000.0;;;0.0
3052;1137411.0;;0.016;;49000000.0;;;;355000000.0;;1614000000.0;;7389000000.0;;152000000.0;5.19;;0.0
3053;1137547.0;;;;0.0;30893000.0;;;;;;;725644000.0;636009000.0;1462000.0;0.42;;0.0
3054;1137774.0;;0.03;;209000000.0;;;;;;;57119000000.0;757388000000.0;715465000000.0;;12.37;;0.0
3055;1137789.0;;;;;;;;12000000.0;;;;9845000000.0;6827000000.0;689000000.0;5.38;;0.0
3056;1137883.0;;;3587000.0;;;;109000.0;;;;;17080000.0;2952000.0;87000.0;;;0.0
3057;1138118.0;2633609000.0;;;7525000.0;;;;;547132000.0;;10855810000.0;11017943000.0;8258873000.0;;1.64;;1.0
3058;1138258.0;;;;;;;;1000000.0;;;2371000000.0;5446000000.0;5174000000.0;;;;0.0
3059;1138476.0;5402263.0;;637945.0;;;;;;;;8224474.0;5517240.0;384914.0;;2.1;;0.0
3060;1138639.0;343741000.0;;61640000.0;;252795000.0;;13094000.0;;;403477000.0;886714000.0;1226294000.0;;26800000.0;0.39;;0.0
3061;1138723.0;163586000.0;;50122000.0;;47239000.0;;;;;158713000.0;;469033000.0;409373000.0;;;;1.0
3062;1138724.0;2772850.0;;;;;;;;-4286658.0;;;396937.0;4526294.0;;;;0.0
3063;1138776.0;;;12954000.0;;;;;;;;;54258000.0;3908000.0;240000.0;-1.42;;0.0
3064;1138978.0;;;;;;;;;;;;27873.0;;1011.0;;;0.0
3065;1139614.0;1064910.0;0.0;;24000.0;;28632.0;10000.0;;;;;46211.0;1346853.0;;-0.01;;0.0
3066;1139812.0;;;;499000.0;1585023000.0;;;20508000.0;;;;15585007000.0;13497723000.0;;2.03;;1.0
3067;1140102.0;;0.0;;28240.0;;;;;;23765585.0;;26121439.0;6479931.0;;0.03;;0.0
3068;1140215.0;14335000.0;;4368000.0;;;;;;;11605000.0;;19851000.0;19066000.0;828000.0;;;1.0
3069;1140414.0;;;;;;106505.0;;;-14989835.0;;;4994584.0;5205791.0;495950.0;;;1.0
3070;1140536.0;3402000000.0;0.027000000000000003;;;;;;590000000.0;;;3829000000.0;18839000000.0;16426000000.0;95000000.0;5.49;;0.0
3071;1140761.0;;;;;;;;1000000.0;;;2371000000.0;5446000000.0;5174000000.0;;;;0.0
3072;1140859.0;;0.013000000000000001;;;;;105875000.0;923000000.0;-134887000.0;3529313000.0;135961803000.0;27736157000.0;;187935000.0;-0.62;;1.0
3073;1141103.0;;;;;;;;19789000.0;4418000.0;;;366097000.0;224753000.0;3856000.0;;;0.0
3074;1141197.0;15975000.0;;;;;;;;;;;64653000.0;49616000.0;;;;0.0
3075;1141240.0;9057000.0;;;13000.0;;;13000.0;140000.0;;-224000.0;125000.0;7273000.0;2889000.0;423000.0;-0.02;;0.0
3076;1141391.0;4589000000.0;0.006999999999999999;3341000000.0;27000000.0;861000000.0;;;;;;;16269000000.0;10207000000.0;;3.36;;0.0
3077;1141615.0;62682.0;;;;;;;;;;627950.0;2899159.0;2820505.0;548505.0;-0.02;;1.0
3078;1141688.0;;;;593000.0;353438000.0;;593000.0;205000.0;;;;878376000.0;797806000.0;;3.0;;0.0
3079;1141788.0;845249.0;;;;;;;;;;;1500447.0;731779.0;;;;0.0
3080;1141807.0;;0.0;;;94724000.0;;292000.0;138000.0;;;;967991000.0;872031000.0;;1.1;;0.0
3081;1142129.0;22612.0;;22612.0;;;;;;;;;2137.0;698087.0;;;;0.0
3082;1142412.0;48536000.0;;;;;;;8990000.0;;;;202326000.0;242736000.0;2435000.0;;;1.0
3083;1142417.0;690270000.0;;;3357000.0;;10939000.0;;163388000.0;;;;1835134000.0;1748761000.0;47222000.0;2.5;;1.0
3084;1142596.0;477551000.0;;;;277755000.0;;;14568000.0;;616634000.0;;1289649000.0;;49800000.0;1.36;;0.0
3085;1142701.0;;;37088000.0;1699000.0;;;1699000.0;5000.0;4507000.0;;151118000.0;198210000.0;60590000.0;6600000.0;1.96;;0.0
3086;1142750.0;340484000.0;;;;;;;34717000.0;;469363000.0;1463065000.0;880432000.0;532572000.0;;1.72;;1.0
3087;1142801.0;97965.0;;;;;;;;;;;44279.0;;;;;0.0
3088;1143068.0;;;;;;44700000.0;;;;;;10738600000.0;;299400000.0;;;0.0
3089;1143155.0;;0.0;;;198174000.0;;;;;;;2065940000.0;1775319000.0;;;;0.0
3090;1143238.0;;;2064209.0;;;75726.0;;;;;88199.0;1992711.0;8695954.0;;;;1.0
3091;1144215.0;;;;;;;11100000.0;;222100000.0;1145600000.0;;2429600000.0;1069600000.0;34400000.0;5.13;;1.0
3092;1144354.0;;;;2910000.0;228234000.0;;2910000.0;116896000.0;84732000.0;;;1536679000.0;1200857000.0;43400000.0;2.31;;0.0
3093;1144519.0;;;;;;;;;756000000.0;2693000000.0;;17922000000.0;;;5.14;;1.0
3094;1144980.0;;;;0.0;;4800000.0;;;169400000.0;1060800000.0;6588300000.0;2305900000.0;;;6.43;;1.0
3095;1145197.0;208919000.0;;77359000.0;;;;7199000.0;233000.0;;148154000.0;;275126000.0;241075000.0;11500000.0;;;0.0
3096;1145255.0;24925000.0;;5223000.0;;;;;;;;44739000.0;73133000.0;50038000.0;;1.93;;0.0
3097;1145460.0;;;369570000.0;;;;;;-34430000.0;1112544000.0;2463316000.0;5957171000.0;;98700000.0;;;1.0
3098;1145765.0;14324410.0;;1140008.0;;;;;;;;;214222832.0;5376876.0;;;;0.0
3099;1145986.0;30883000.0;0.0;15068000.0;;0.0;;;;;24648000.0;;140074000.0;17600000.0;9800000.0;-0.28;;0.0
3100;1156039.0;;0.017;11093700000.0;186000000.0;18951000000.0;;308200000.0;;2560000000.0;;79156500000.0;61717800000.0;38673700000.0;105800000.0;9.73;;1.0
3101;1156041.0;4164206.0;;1541294.0;;;;;;;;;5559903.0;64772.0;;;;0.0
3102;1156174.0;1827789.0;;;;;;;;;7552177.0;88997947.0;79746514.0;;;;;1.0
3103;1156375.0;;;;64000000.0;16600000.0;;64000000.0;1612200000.0;;;3326800000.0;67371500000.0;46819700000.0;;3.71;;0.0
3104;1156388.0;;;;147000.0;;;147000.0;;;324964000.0;;445029000.0;246198000.0;8300000.0;0.7;;0.0
3105;1156445.0;155287.0;;;;;;;;;;;160310.0;1739539.0;;;;0.0
3106;1156784.0;1086438.0;;850285.0;;;205885.0;;;;1091848.0;5461238.0;324768.0;19873447.0;8406.0;;;0.0
3107;1157075.0;6073133.0;;2291002.0;;;;;;;0.0;0.0;7160325.0;637639.0;;;;0.0
3108;1157377.0;;0.0;128669000.0;4747000.0;;;4747000.0;171900000.0;;;;1979866000.0;1530775000.0;;-2.84;;0.0
3109;1157408.0;;;;14000.0;;;;9200000.0;;;872700000.0;734055000.0;167833000.0;;0.24;;0.0
3110;1157516.0;;;120300.0;;;;;;;-71100.0;;969900.0;;;;;0.0
3111;1157601.0;67610000.0;;13392000.0;;;;;;;;;68195000.0;17788000.0;;;;0.0
3112;1157602.0;44869670.0;;9318276.0;;;;;;;;579674.0;61846343.0;7378593.0;;-2.03;;0.0
3113;1157647.0;;;;;182590000.0;;;;;;;1339930000.0;1200464000.0;;0.33;;1.0
3114;1157762.0;54312000.0;;;;;;;;;79547000.0;;607695000.0;300400000.0;14700000.0;0.85;;0.0
3115;1157817.0;12252966.0;;6225370.0;;;;;;-2801115.0;9451851.0;15809467.0;18598680.0;13284984.0;134791.0;;;1.0
3116;1158114.0;47004000.0;;19771000.0;452000.0;;;452000.0;1780000.0;;60453000.0;;273475000.0;108077000.0;9000000.0;0.69;;0.0
3117;1158324.0;;;;423000.0;;7781000.0;423000.0;;;;;662816000.0;675087000.0;;0.11;;1.0
3119;1158419.0;;;783211.0;;;;;;;;;618879.0;1574660.0;;0.0;;0.0
3120;1158420.0;3222050.0;0.0;2304706.0;;;;;;;36662321.0;;298440438.0;140965294.0;83701.0;0.7;;0.0
3121;1158449.0;;0.001;;;;;0.0;152791000.0;;4422772000.0;;8134565000.0;;223728000.0;6.45;;0.0
3122;1158463.0;;;;;255000000.0;;;;;;;8660000000.0;;288000000.0;2.15;;1.0
3123;1158659.0;7453000000.0;;;12000000.0;;96000000.0;;;;;10415000000.0;37535000000.0;;;3.32;;1.0
3124;1158863.0;;0.0;54093000.0;6598000.0;;;6598000.0;17833000.0;;;334316000.0;888739000.0;551770000.0;6671000.0;0.64;;0.0
3125;1158895.0;42653000.0;0.013999999999999999;14010000.0;;;;4836000.0;;;54166000.0;;90704000.0;12820000.0;1881000.0;0.44;;0.0
3126;1159036.0;;0.0;;;;;13098000.0;;;;135057000.0;181789000.0;;;;;1.0
3127;1159154.0;1259200000.0;;;2700000.0;;16800000.0;;;-27100000.0;;1344000000.0;3613600000.0;3013500000.0;;-0.54;;1.0
3128;1159167.0;228308000.0;;54465000.0;6464000.0;;;6464000.0;;;288926000.0;;521743000.0;;11400000.0;1.49;;0.0
3129;1159275.0;492577.0;;313589.0;;;930062.0;;;;;;50981.0;11151435.0;4352.0;;;0.0
3130;1159281.0;1402434000.0;;70757000.0;;49583000.0;;;;-40759000.0;;1365410000.0;531770000.0;;33129000.0;;;1.0
3131;1160308.0;39373000.0;0.0;;;;;;;;;0.0;54217000.0;30328000.0;;;;0.0
3132;1160661.0;;;;;;249000000.0;;;;;17489000000.0;78318000000.0;56175000000.0;;2.6;;0.0
3133;1160791.0;;0.052000000000000005;10254000.0;;231000.0;;;;;30323000.0;;106535000.0;17717000.0;;0.06;;0.0
3134;1160945.0;;;16465.0;;;22200.0;;;;;;235.0;211121.0;;0.0;;0.0
3135;1160958.0;153329000.0;;20322000.0;6145000.0;43616000.0;;6145000.0;10780000.0;;148322000.0;246616000.0;505046000.0;214376000.0;14150000.0;-0.35;;0.0
3136;1161154.0;164000000.0;;;;;;;;;;10486000000.0;15489000000.0;7633000000.0;;;;1.0
3137;1161364.0;;;;;;12457000.0;;;;;982362000.0;2277265000.0;2031804000.0;143700000.0;;;1.0
3138;1161366.0;;;;;;12457000.0;;;;;982362000.0;2277265000.0;2031804000.0;143700000.0;;;1.0
3139;1161582.0;;;2684107.0;0.0;;;;;;519139.0;;1468486.0;;13715.0;;;0.0
3140;1161706.0;2839877.0;;1789783.0;;;;;;;28831.0;80806.0;2283345.0;6580907.0;212002.0;;;0.0
3141;1161728.0;;;;;2822000.0;;;;;;;1730673000.0;;;;;1.0
3142;1161976.0;;;;;;43000000.0;;;-341000000.0;;;12826000000.0;;356000000.0;-3.1;;1.0
3143;1162112.0;;0.0;63192000.0;;;;;96000.0;;;;258116000.0;134803000.0;27100000.0;-0.97;;1.0
3144;1162194.0;;0.0;;5303000.0;;;5303000.0;37259000.0;;;114712000.0;371061000.0;256160000.0;;;;0.0
3145;1162283.0;;;64614.0;;;;;;;;;124214.0;;572.0;;;0.0
3146;1162461.0;58804000.0;;12129000.0;;37539000.0;;10502000.0;;;54283000.0;94761000.0;77518000.0;27484000.0;734000.0;;;0.0
3147;1162556.0;179071000.0;;5499000.0;;287000.0;;;;;;182946000.0;173957000.0;58949000.0;8375000.0;0.06;;0.0
3148;1162816.0;3886711.0;;1275375.0;;;44570.0;;;;184333.0;196073.0;290697.0;;22881.0;;;0.0
3149;1162896.0;8147968.0;;2126059.0;4000.0;;;4000.0;;;5266140.0;24026171.0;6771494.0;5420678.0;119213.0;-0.08;;0.0
3150;1163165.0;;0.04;;;;;;;-4428000000.0;;30935000000.0;97484000000.0;57402000000.0;;-3.58;;0.0
3151;1163199.0;;0.02;;924000.0;329207000.0;;924000.0;;;;;1124349000.0;1020187000.0;;1.82;;0.0
3152;1163302.0;;;;1000000.0;;49000000.0;;;;;11574000000.0;9190000000.0;6753000000.0;;-11.24;;1.0
3153;1163348.0;;;406300000.0;10100000.0;;;;51300000.0;;;2546400000.0;13511900000.0;9979400000.0;;0.91;;1.0
3154;1163370.0;;0.026000000000000002;;;291113000.0;;;79000.0;;;;1499492000.0;1322278000.0;;2.59;;1.0
3155;1163389.0;;;;;101642000.0;107000.0;;;;;;625898000.0;579811000.0;2092000.0;;;0.0
3156;1163609.0;;;3571570.0;;;229805.0;;;22951836.0;24901764.0;;122914781.0;;2898014.0;;;1.0
3157;1163739.0;;;324328000.0;;;62776000.0;1296000.0;;-322058000.0;;;9537840000.0;5243972000.0;;-1.29;;1.0
3158;1164255.0;;;25041000.0;;;9924000.0;;6073000.0;;;149367000.0;166455000.0;318225000.0;13945000.0;;;1.0
3159;1164256.0;3143260.0;;1172206.0;;;175283.0;;;;;;9601079.0;18991068.0;;;;0.0
3160;1164727.0;;;183000000.0;;;71000000.0;;;193000000.0;;7729000000.0;25182000000.0;10890000000.0;;0.43;;0.0
3161;1164863.0;357900000.0;;;;;36700000.0;;;;395500000.0;3600000.0;1503500000.0;1043700000.0;30300000.0;-0.93;;1.0
3162;1164964.0;1139023.0;;1036108.0;;;126512.0;;;;0.0;;2439493.0;1827261.0;6367.0;-0.02;;0.0
3163;1165002.0;88716000.0;;8531000.0;;;;;;;;130936000.0;181336000.0;47369000.0;1050000.0;3.49;;0.0
3164;1166003.0;7651800000.0;0.0;1113400000.0;;;56800000.0;;;;;7623200000.0;12643200000.0;;;-2.65;;1.0
3165;1166126.0;4640000000.0;0.0;;0.0;;88000000.0;;;;4551000000.0;;9442000000.0;8133000000.0;;-1.68;;1.0
3166;1166338.0;4418871.0;0.0;1803989.0;10000.0;;;;;;;0.0;18498284.0;1050428.0;540458.0;;;0.0
3167;1166365.0;;;;;;2814000.0;;;;123605000.0;;406549000.0;;25504000.0;;;1.0
3168;1166388.0;633508000.0;;;232000.0;;4597000.0;232000.0;44137000.0;;701360000.0;1130266000.0;2355735000.0;1287571000.0;20300000.0;0.29;;1.0
3169;1166691.0;;0.017;;;133000000.0;;;;;;74510000000.0;166574000000.0;;6781000000.0;3.28;;0.0
3170;1166708.0;679721.0;;670982.0;;;181266.0;;;;927654.0;;1052692.0;1239076.0;21531.0;0.0;;0.0
3171;1166928.0;;;;;320714000.0;;;;;;;1748640000.0;1596263000.0;921000.0;1.35;;1.0
3172;1167419.0;8916211.0;;;;;;;;;70802.0;;20862197.0;4791561.0;149000.0;;;0.0
3173;1168054.0;;;74688000.0;21439000.0;;;8451000.0;;;;1452619000.0;5243286000.0;2445608000.0;;-25.92;;0.0
3174;1168081.0;3796021.0;;293064.0;;;97500.0;;;;;;10048538.0;22814092.0;;;;0.0
3175;1168165.0;25056000000.0;;;0.0;;915000000.0;;;;;29447000000.0;95384000000.0;68062000000.0;2227000000.0;;;1.0
3176;1168213.0;;;;0.0;;;;0.0;;293002000.0;;354383000.0;;;-1.72;;0.0
3177;1168220.0;;;;;;;0.0;;;;;7429067.0;3225690.0;180480.0;;;0.0
3178;1168325.0;1678222.0;;891285.0;;;;;;-6395782.0;14340.0;18611.0;6172411.0;9214164.0;47155.0;;;1.0
3179;1168455.0;;;;88000.0;96704000.0;;125000.0;;;;;599286000.0;556790000.0;;1.21;;0.0
3180;1168663.0;;;;;;;;;;0.0;0.0;38599.0;;;;;0.0
3181;1168696.0;;;78800000.0;0.0;;20000000.0;;;;;3127300000.0;2632300000.0;3509900000.0;;0.99;;0.0
3182;1168990.0;27800.0;;;;;;;;;;;17393674.0;1452934.0;;;;0.0
3183;1169055.0;;;76843000.0;;;72961000.0;;;511000000.0;;3352252000.0;12891984000.0;5469754000.0;;2.06;;1.0
3184;1169264.0;;0.0;135812000.0;;;26743000.0;;41108000.0;-50591000.0;;861475000.0;3406340000.0;2416491000.0;46000000.0;;;1.0
3185;1169445.0;49022239.0;;36809998.0;;;;;;;74108521.0;;92787873.0;;3174241.0;1.62;;0.0
3186;1169561.0;510415000.0;;78848000.0;14843000.0;;;;;;512414000.0;595126000.0;714573000.0;;10927000.0;0.0;;0.0
3187;1169652.0;95944000.0;;24136000.0;892000.0;;;;452000.0;;74751000.0;100585000.0;130956000.0;47032000.0;7900000.0;;;0.0
3188;1169749.0;1355916.0;;;;;;;;;;;22058336.0;383225.0;;;;0.0
3189;1169770.0;;;;501000.0;833596000.0;;;;;;;8235555000.0;7583150000.0;9154000.0;1.36;;0.0
3190;1169987.0;19596128.0;;;34881.0;30805408.0;77917.0;34881.0;;;706064.0;4041575.0;39446745.0;22553347.0;;;;0.0
3191;1169988.0;;;22356000.0;1373000.0;;;;3821000.0;;;;341012000.0;228977000.0;38293000.0;-0.6;;0.0
3192;1170010.0;;0.0;;;;;47038000.0;;;2018760000.0;;14481576000.0;11576790000.0;127000000.0;3.07;;0.0
3193;1170534.0;624100000.0;0.0;;;;;;;-20700000.0;613900000.0;1157700000.0;1852700000.0;1237700000.0;22200000.0;-0.18;;1.0
3194;1170797.0;;;41971.0;;;;;;;;305094.0;940270.0;;;;;0.0
3195;1170991.0;284672000.0;;34577000.0;;;;;;93370000.0;;354697000.0;3632355000.0;1763198000.0;;1.06;;1.0
3196;1171008.0;-1981836.0;;3734520.0;;;3897613.0;;;-7210122.0;-486593.0;;49034475.0;57187512.0;;-0.14;;0.0
3197;1171012.0;;0.0;;77000.0;;;77000.0;;-33321000.0;-8578000.0;;26548000.0;7464000.0;3900000.0;-2.23;;0.0
3198;1171014.0;105406000.0;;11972000.0;;;;;500000.0;;;89890000.0;41261000.0;23409000.0;;;;1.0
3199;1171162.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
3200;1171486.0;966760000.0;;7036000.0;;;;;;;;;1684075000.0;;15900000.0;;;1.0
3201;1171662.0;518721000.0;;;;1330716000.0;;179000.0;;;;2902736000.0;2206145000.0;1359289000.0;;2.03;;1.0
3202;1171759.0;;;;;;;;15391000.0;;;1257592000.0;839979000.0;465668000.0;;3.4;;0.0
3203;1171825.0;1168300000.0;;;;2022100000.0;;;;1067000000.0;;3884900000.0;67498800000.0;56520200000.0;;5.7;;1.0
3204;1171838.0;;;3597439.0;;;;;;;;;29848778.0;5814006.0;;0.0;;0.0
3205;1172052.0;213939000.0;;;278000.0;;;280000.0;;;;797953000.0;1703869000.0;1059370000.0;;-0.93;;0.0
3206;1172136.0;;;1087675.0;;;;49550.0;;;15327986.0;31200098.0;228217127.0;99804220.0;;0.02;;0.0
3207;1172139.0;;0.0;53890000.0;0.0;;;;;;;207892000.0;1515229000.0;;;-10.1;;1.0
3208;1172178.0;863032.0;;178464.0;;;;;;;;;92933.0;1073126.0;22509.0;0.0;;0.0
3209;1172222.0;;;;;;;;;;;;2509710000.0;;;3.38;;0.0
3210;1172298.0;20225659.0;;3103358.0;;;;;;;;;28328648.0;5071051.0;;;;0.0
3211;1172318.0;36290.0;;36290.0;;;;;;;;;13357.0;12497.0;;;;0.0
3212;1172358.0;;;4967000.0;;;;;;;;;73729000.0;558000.0;;;;0.0
3213;1172631.0;14678000.0;;8633000.0;;;;;;;17049000.0;53713000.0;34864000.0;11322000.0;51000.0;0.06;;0.0
3214;1172706.0;14709078.0;;7779012.0;;;;;;;21948619.0;;58274002.0;44005897.0;1551295.0;0.35;;1.0
3215;1173204.0;125595000.0;0.0;;;;1737000.0;;;-42509000.0;;104449000.0;209398000.0;282425000.0;37344000.0;;;0.0
3216;1173281.0;;;7509601.0;;;;;;;;;46370807.0;3880014.0;40623.0;;;0.0
3217;1173313.0;35120.0;;;;;;0.0;;-32281.0;2839.0;3360.0;68228.0;39150.0;;;;0.0
3218;1173420.0;31696000.0;0.0;19887000.0;;;;;;;;;433584000.0;104288000.0;35000.0;;;0.0
3219;1173431.0;1922000000.0;;;15000000.0;;;;151000000.0;;;;26375000000.0;21472000000.0;91000000.0;1.5;;1.0
3220;1173489.0;47763000.0;0.0;8184000.0;;;;;;;54075000.0;59499000.0;212649000.0;;1058000.0;0.31;;0.0
