companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
1020710.0;;;;;;;;36185000.0;;351986000.0;1247043000.0;683980000.0;;12622000.0;-2.68;;1.0
1020859.0;1018558000.0;;;3415000.0;;;;42223000.0;;1260515000.0;;2550190000.0;1164657000.0;55000000.0;;;1.0
1021162.0;4977178000.0;;;0.0;;16933000.0;;388273000.0;;;797976000.0;4835093000.0;;122197000.0;-21.29;;0.0
1021270.0;;;19021000.0;0.0;;;0.0;;1079000.0;;114226000.0;57825000.0;35764000.0;;-0.63;;1.0
1021435.0;8948800.0;0.0;3136600.0;4900.0;;;;;;4371600.0;4981000.0;2733700.0;5126700.0;117300.0;;;0.0
1021561.0;1512835000.0;;561463000.0;;;;3315000.0;;;1757537000.0;;1505843000.0;680222000.0;61600000.0;2.29;;1.0
1021604.0;17395000.0;0.0;4729000.0;;;;;;;10140000.0;19861000.0;28662000.0;15839000.0;1251000.0;;;1.0
1021635.0;850700000.0;;;;;42900000.0;;;;;2196900000.0;9597400000.0;6271400000.0;;1.36;;1.0
1021860.0;;;;7000000.0;;8000000.0;;;;3063000000.0;;26725000000.0;10265000000.0;391000000.0;-1.99;;1.0
1022079.0;;0.021;;60000000.0;;52000000.0;60000000.0;426000000.0;709000000.0;2836000000.0;;9962000000.0;;223000000.0;4.92;;1.0
1022321.0;;0.05;64995000.0;;;;;;;;2246529000.0;5459599000.0;3438848000.0;124207000.0;;;0.0
1022344.0;;;60329000.0;;;;;;;;5266103000.0;30650673000.0;25408767000.0;;;;0.0
1022408.0;186306000.0;;23130000.0;0.0;;;;;;262057000.0;1204199000.0;616680000.0;297802000.0;2300000.0;6.17;;0.0
1022469.0;;0.006;18468000.0;1198000.0;;;;;;28266000.0;;539167000.0;;13888000.0;0.21;;1.0
1022505.0;13113852.0;;12886202.0;;;;;;-13116574.0;;;1996638.0;;;;;0.0
1022646.0;;;7387000.0;0.0;;42657000.0;0.0;;;;;971486000.0;;;-20.94;;0.0
1022652.0;96744000.0;;34452000.0;;;;;12686000.0;;58953000.0;220942000.0;198753000.0;168290000.0;5000000.0;;;1.0
1022671.0;;;;;;38502000.0;10765000.0;71092000.0;;731718000.0;;6202082000.0;3530631000.0;263200000.0;-0.54;;1.0
1022705.0;382139000.0;0.025;;370000.0;;;3384000.0;;;;279738000.0;421694000.0;46740000.0;;-3.43;;0.0
1023024.0;;0.0;;819000.0;;;819000.0;28507000.0;15375000.0;;76322000.0;285265000.0;125183000.0;700000.0;1.34;;1.0
1023128.0;;;;;;;;;182999000.0;1175634000.0;7864252000.0;3227299000.0;2399135000.0;;6.96;;1.0
1023291.0;;;;;;121000000.0;;;;;5370000000.0;23330000000.0;48391000000.0;790000000.0;;;0.0
1023313.0;;;39041000.0;;;;;;;196281000.0;;318991000.0;191689000.0;8192000.0;0.67;;0.0
1023364.0;43883000.0;;13189000.0;;;;1197000.0;;;51640000.0;133226000.0;153588000.0;45387000.0;;0.47;;1.0
1023458.0;502191.0;;;;;;;;;;594031.0;9089251.0;;;;;0.0
1023459.0;8141850.0;;;57043.0;;;57043.0;;;13998378.0;18314248.0;27344226.0;7812024.0;211454.0;0.23;;0.0
1023731.0;216410000.0;;25745000.0;;162850000.0;;;2152000.0;;;209336000.0;313452000.0;38146000.0;4994000.0;-0.06;;0.0
1023844.0;162568000.0;0.0;;;;;199000.0;;;;163046000.0;63382000.0;18120000.0;294000.0;0.02;;0.0
1023860.0;;;;;93354000.0;;;;;;;717888000.0;670315000.0;;0.62;;0.0
1023994.0;1953244.0;;790611.0;;;173147.0;;;;507922.0;;757549.0;6637186.0;3728.0;;;1.0
1024126.0;;0.0;;395000.0;;11903000.0;;5963000.0;;;175850000.0;511158000.0;478061000.0;361000.0;-2.78;;1.0
1024305.0;;;;;;9400000.0;44800000.0;;;2603100000.0;;7100200000.0;6659800000.0;;0.45;;0.0
1024478.0;;;;60300000.0;;16900000.0;;;;2703100000.0;;6404700000.0;;133100000.0;6.15;;0.0
1024626.0;19062873.0;;11702650.0;158524.0;;;1867000.0;;;;44227.0;1801030.0;;;;;0.0
1024628.0;;;10775000.0;;;;;;;-1262000.0;;79650000.0;94434000.0;;;;0.0
1024657.0;;;;;;36440000.0;5641000.0;;190916000.0;1309566000.0;2280259000.0;3612279000.0;4164417000.0;111214000.0;2.9;;0.0
1024725.0;;0.0;;;;4000000.0;;;;;8209000000.0;3967000000.0;3449000000.0;;4.14;;1.0
1024795.0;;;;;44174000.0;;;;;77093000.0;200727000.0;241540000.0;19353000.0;8442000.0;1.24;;0.0
1025362.0;1281308.0;0.0;4615532.0;0.0;;969645.0;;;;;;169444179.0;75052894.0;2255056.0;-0.05;;0.0
1025378.0;;;103172000.0;;;;;561507000.0;172258000.0;;938383000.0;8754673000.0;5178301000.0;141500000.0;1.62;;1.0
1025771.0;;;86270.0;;;;;;;;;973470.0;;;;;0.0
1025835.0;;;;;451770000.0;;;101000.0;;;;3608483000.0;3257654000.0;;1.92;;0.0
1025877.0;;;;;87797000.0;;;;;;;541264000.0;482417000.0;932000.0;1.61;;0.0
1025953.0;;;5704000.0;;18900000.0;;;;;;6131000.0;31939000.0;94532000.0;148000.0;-0.32;;0.0
1025996.0;412298000.0;;48265000.0;14573000.0;;;14573000.0;;;;;5939469000.0;2704883000.0;;2.44;;1.0
1026214.0;;;1927000000.0;;;;;;;;;1986050000000.0;1983110000000.0;;;;0.0
1026655.0;;;;;;;;;;36252000.0;;139803000.0;51070000.0;5955000.0;1.59;;1.0
1027099.0;337899.0;;;;;;;;;;;6890254.0;269454.0;;;;0.0
1027183.0;;0.01;;;248294725.0;;;;;;;946282972.0;864112198.0;;0.49;;1.0
1027207.0;;;170352000.0;;;;3886000.0;5324000.0;;245016000.0;544205000.0;823897000.0;;;-0.33;;0.0
1027235.0;1616863.0;;1515200.0;;;;;;;239837.0;566587.0;2879533.0;4565373.0;101663.0;;;0.0
1027884.0;;;;;;;;;;1512316000.0;12929504000.0;9202357000.0;7038767000.0;103510000.0;-4.72;;0.0
1028153.0;;;;;;;;;;-2233378.0;;10599292.0;10920778.0;300888.0;;;0.0
1028215.0;;;;;;;;;;109477000.0;;242359000.0;118938000.0;17500000.0;1.04;;1.0
1028734.0;;;;;153685000.0;;1275000.0;;26140000.0;;;3351767000.0;3078231000.0;2700000.0;0.63;;0.0
1028918.0;;;;;280273000.0;;69000.0;;;;;2790646000.0;2491666000.0;;1.21;;0.0
1028954.0;;0.016;;;93776000.0;;;;;;;684503000.0;630562000.0;998000.0;0.81;;1.0
1029125.0;;0.0;2592000.0;762000.0;;35000.0;693000.0;;;;;1808000.0;;;;;0.0
1029142.0;109123000.0;0.0;22180000.0;531000.0;196125000.0;;;;;;4050000.0;216633000.0;29554000.0;;;;0.0
1029199.0;;;;7800000.0;;;;;;;;2192714000.0;1366786000.0;40200000.0;1.89;;0.0
1029581.0;8758000.0;;;;;;;;;3774000.0;;32847000.0;6174000.0;86000.0;;;0.0
1029730.0;1163868000.0;;;;;;1471000.0;47272000.0;;;1152118000.0;574358000.0;198327000.0;;-0.21;;0.0
1029744.0;29916000.0;0.0;5635000.0;41000.0;;;;547000.0;;25824000.0;36459000.0;34803000.0;27000000.0;1599000.0;-1.04;;0.0
1029800.0;74171000.0;;8576000.0;;;;;;;;115312000.0;861075000.0;304342000.0;;0.92;;1.0
1029831.0;;0.0;;;;9843000.0;;;;;;1864447000.0;1395903000.0;;;;0.0
1030192.0;2335245.0;;292134.0;;;;;;;;1891173.0;7824599.0;2008052.0;;;;0.0
1030206.0;;;22583000.0;418000.0;;;418000.0;929000.0;;;147200000.0;144873000.0;;4381000.0;0.61;;0.0
1030469.0;;0.019;;204000.0;974609000.0;;;;;;;7099149000.0;6202072000.0;11100000.0;-0.37;;0.0
1030749.0;;;47280000.0;;;9620000.0;;;;;;1370270000.0;;;-8.7;;1.0
1030916.0;7811496.0;;7811496.0;;;;10000.0;;-2469378.0;4734671.0;5198467.0;5160265.0;;;;;0.0
1031029.0;;;;736000.0;;;736000.0;2158000.0;;24304000.0;;115674000.0;73749000.0;12408000.0;;;0.0
1031093.0;;;1484947.0;;;;;;-18873000.0;;;9196410.0;;889.0;;;0.0
1031203.0;;;;;;;;;;1533972000.0;10632505000.0;4414929000.0;;;3.91;;0.0
1031296.0;;;;;;;;109000000.0;;;15026000000.0;52187000000.0;;1282000000.0;1.37;;0.0
1031316.0;;;;;;;;;35014000.0;;243867000.0;1921368000.0;985712000.0;;;;0.0
1031623.0;;;16256000.0;0.0;;;;;;-15156000.0;306120000.0;316923000.0;59726000.0;26204000.0;-1.75;;0.0
1031896.0;485504.0;;485504.0;;;;;;;-2889.0;3043.0;9653.0;8342644.0;;;;0.0
1031927.0;17540259.0;;;;;;;;;;;805090.0;3330963.0;;;;0.0
1032033.0;349095000.0;;;0.0;;15700000.0;;;;;;15214098000.0;13117775000.0;7437000.0;0.6;;1.0
1032208.0;;;;;1063000000.0;;;;;;10231000000.0;41150000000.0;;1178000000.0;5.43;;0.0
1032220.0;;;;868000.0;;;;;;512717000.0;2099821000.0;1280171000.0;664472000.0;37000000.0;2.37;;0.0
1032975.0;551989000.0;;101548000.0;;;;;;;681047000.0;;1324147000.0;564199000.0;51108000.0;0.73;;0.0
1033012.0;;;;;1294000000.0;;;;158000000.0;;;13715000000.0;12186000000.0;26000000.0;2.27;;1.0
1033128.0;255833000.0;;25362000.0;;;;;;73554000.0;;;2718051000.0;1602916000.0;92955000.0;0.67;;1.0
1033905.0;131350000.0;0.0;;;19591000.0;;1878000.0;21326000.0;;168707000.0;;402556000.0;34020000.0;9400000.0;0.88;;0.0
1034054.0;;0.0;;25400000.0;;53365000.0;;;;1194075000.0;1638474000.0;7403215000.0;;296500000.0;;;1.0
1034563.0;;;;;;;;391000000.0;-1194000000.0;;15272000000.0;36442000000.0;26409000000.0;757000000.0;;;0.0
1034592.0;15011026.0;0.0;;27250.0;;862836.0;27250.0;56427.0;;16263256.0;20710837.0;6317312.0;27735786.0;233798.0;0.02;;0.0
1034594.0;;0.0;;;59825000.0;;;;;;;456296000.0;416727000.0;998000.0;0.08;;0.0
1034670.0;;0.023;;20300000.0;;;;;;1844100000.0;;7525500000.0;;299400000.0;5.18;;1.0
1034760.0;18694621.0;;14608014.0;701705.0;;;701705.0;1794948.0;;13232660.0;;50858471.0;18667805.0;488584.0;-0.066;;1.0
1034842.0;;;17813000.0;;97867000.0;;;;;;;131747000.0;;;;;0.0
1035002.0;;;710000000.0;;;96000000.0;;;3990000000.0;;;44343000000.0;;1300000000.0;8.0;;1.0
1035092.0;;0.0;;;212165000.0;;;;;;;1135143000.0;988176000.0;912000.0;0.56;;0.0
1035201.0;;;113110000.0;;;5088000.0;;2500000.0;;;;2246095000.0;;;0.94;;1.0
1035216.0;;;;;;5989000.0;;;;;534290000.0;2288204000.0;;41365000.0;;;1.0
1035267.0;837900000.0;;;;3347800000.0;;;3400000.0;;1577900000.0;;4907300000.0;587800000.0;61100000.0;15.87;;0.0
1035443.0;;0.033;59621000.0;;137621000.0;;;;144260000.0;;;8911120000.0;4617156000.0;;;;1.0
1035688.0;;;92052000.0;;;9401000.0;1649000.0;;;;;4426666000.0;3279928000.0;96100000.0;1.0;;0.0
1035748.0;118291000.0;;33290000.0;;;;2046000.0;;;106636000.0;;241642000.0;112841000.0;6011000.0;;;0.0
1035976.0;;;;;253773000.0;;;;;;;1090618000.0;1004440000.0;1200000.0;2.17;;1.0
1035983.0;;;;3738000.0;;;;20101000.0;;318129000.0;;691594000.0;326589000.0;15935000.0;1.32;;0.0
1036030.0;;;;;95347000.0;;;;;;;433632000.0;393727000.0;;0.6;;0.0
1036044.0;59028000.0;;19604000.0;;;;;1455000.0;-39220000.0;23149000.0;60794000.0;53896000.0;39706000.0;1700000.0;;;0.0
1036188.0;141119000.0;0.011000000000000001;32689000.0;;;;;;;151290000.0;;286413000.0;;3968000.0;;;1.0
1036262.0;16136000.0;;6404000.0;;;;;;;18698000.0;38889000.0;39984000.0;;465000.0;0.18;;0.0
1036848.0;28512400.0;;;;;;;;;;;181025000.0;139746500.0;9062100.0;4.17;;0.0
1036960.0;431500000.0;;;1800000.0;2200000.0;400000.0;;;;437800000.0;1370200000.0;1585900000.0;483400000.0;124000000.0;-0.13;;1.0
1036968.0;;0.0;7839000.0;;;;;;;;18114000.0;13155000.0;17866000.0;;;;1.0
1037038.0;3605000000.0;;;34000000.0;;;;121000000.0;;4187000000.0;;6213000000.0;2469000000.0;286000000.0;4.65;;0.0
1037131.0;1135836.0;;819658.0;;;89377.0;;;;;764.0;158708.0;2247587.0;;;;0.0
1037189.0;1628102.0;;;;;;;;;;;19292079.0;1138479.0;;;;0.0
1037390.0;;;7057000.0;80000.0;1970000.0;;71000.0;;425000.0;;28088000.0;209301000.0;114492000.0;86000.0;0.08;;0.0
1037540.0;;;96319000.0;;;;;;572606000.0;;2490821000.0;18379456000.0;10492529000.0;;3.73;;1.0
1037646.0;;0.0;;29556000.0;;;;;;1351993000.0;2395447000.0;2018485000.0;1438028000.0;33087000.0;12.75;;0.0
1037649.0;7315368.0;0.0;;;;;;;;26797.0;1440910.0;6491520.0;8952920.0;;;;0.0
1037676.0;5438323000.0;0.023;;;201910000.0;;;;;;395323000.0;5106738000.0;6351027000.0;;;;0.0
1037760.0;;;62624000.0;;;;;800000.0;;;538576000.0;821647000.0;451664000.0;;-0.67;;1.0
1037868.0;;0.006999999999999999;;;;;;;;;;6664530000.0;3409904000.0;68707000.0;2.46;;1.0
1038074.0;348536000.0;;;;;;;;;380770000.0;;1011463000.0;250349000.0;12517000.0;0.7;;0.0
1038133.0;35656000.0;0.0;12659000.0;1800000.0;;;;6000.0;;44213000.0;104597000.0;109719000.0;30444000.0;;0.8;;1.0
1038205.0;;0.012;;5145000.0;602348000.0;;5145000.0;;;;;9879459000.0;8411665000.0;10801000.0;2.1;;0.0
1038222.0;29678921.0;;14267027.0;284250.0;;;284250.0;1349000.0;8070983.0;41808814.0;;133199226.0;31619778.0;429498.0;0.92;;0.0
1038277.0;4144620.0;;1648147.0;;;;;3727768.0;;2702962.0;;11243227.0;7660321.0;97680.0;;;1.0
1038357.0;;;327000000.0;6000000.0;;65000000.0;6000000.0;;;;4825000000.0;15154000000.0;;;-1.83;;1.0
1038509.0;;;;;;;;;;;328035000.0;15631769000.0;14965160000.0;;;;0.0
1038773.0;;0.0;;213542.0;166413000.0;;;1630000.0;;;;1023962879.0;923786020.0;992746.0;0.35;;0.0
1039065.0;238485000.0;;;;;;3004000.0;11521000.0;;276859000.0;829660000.0;991723000.0;450877000.0;52200000.0;1.35;;1.0
1039101.0;;;;48000000.0;;45000000.0;74000000.0;;282000000.0;;;12085000000.0;7656000000.0;166000000.0;-2.97;;1.0
1039399.0;89841000.0;0.0;;;41325000.0;;209000.0;786000.0;;85738000.0;;342723000.0;48042000.0;;;;0.0
1039466.0;525450.0;;;;;22086.0;;;;303228.0;1215632.0;94867.0;974118.0;4650.0;;;0.0
1039684.0;;;;;;129043000.0;;;251058000.0;;7763206000.0;15446111000.0;;;1.17;;1.0
1039828.0;;;;8100000.0;;;;;;;1518937000.0;49041163000.0;47096628000.0;;2.78;;0.0
1040130.0;43908000.0;;21301000.0;;;;;;;76296000.0;;90279000.0;7084000.0;770000.0;1.02;;0.0
1040161.0;39097000.0;;;;;1754000.0;;;;29293000.0;;43842000.0;17466000.0;1483000.0;;;0.0
1040270.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1040426.0;;;;0.0;126500000.0;;;;;384001000.0;968612000.0;1423270000.0;264825000.0;130000.0;3.01;;0.0
1040593.0;;;67224000.0;46000.0;;21981000.0;46000.0;;-1157885000.0;;;2026905000.0;1582851000.0;;-22.45;;0.0
1040719.0;;;574091000.0;;;;;37564000.0;;;1274259000.0;18591501000.0;17786825000.0;;-7.0;;0.0
1040765.0;1742019000.0;;175307000.0;16779000.0;;;;;751403000.0;;;21143293000.0;12437994000.0;;;;1.0
1040792.0;2794013.0;;;;;;;;;2746550.0;9736541.0;2938777.0;;13015.0;;;0.0
1040799.0;;;;;70281000.0;;;;;;;691387000.0;630981000.0;684000.0;0.62;;0.0
1040829.0;;;28914000.0;1800000.0;;;1777000.0;;;;1092124000.0;2331434000.0;;112200000.0;2.18;;1.0
1040850.0;1375162.0;;275042.0;;;;;;;-33695.0;;91318.0;973893.0;2766.0;;;0.0
1040896.0;9488515.0;0.0;5444034.0;977.0;;;3457.0;;;4008306.0;7014665.0;18472834.0;2146422.0;122828.0;-0.55;;0.0
1040971.0;;;;115917000.0;45138000.0;;;;50502000.0;;1662829000.0;19857941000.0;11431902000.0;;2.71;;1.0
1041024.0;;;;2780188.0;1468656.0;;;;;8937854.0;;87822125.0;;655265.0;;;0.0
1041061.0;11184000000.0;0.022000000000000002;1504000000.0;12000000.0;;;;;;;13105000000.0;8075000000.0;7100000000.0;;2.97;;1.0
1041368.0;;;;62000.0;150690000.0;;;;;;;921229000.0;812956000.0;;0.28;;0.0
1041379.0;;0.0;84300000.0;2500000.0;;;2500000.0;;;;259000000.0;266700000.0;;9200000.0;1.94;;1.0
1041514.0;;;;;;;3762000.0;345000.0;;;590749000.0;1263500000.0;660280000.0;;1.72;;0.0
1041550.0;;;;;237177000.0;;;;;;;903154000.0;815524000.0;1266000.0;0.38;;0.0
1041657.0;414694000.0;0.0;;0.0;;17366000.0;;;-66134000.0;;450861000.0;1346524000.0;1407062000.0;;-1.54;;1.0
1041803.0;;;56371000.0;49000.0;;;49000.0;;89124000.0;;0.0;991692000.0;425108000.0;;2.95;;1.0
1041859.0;;;;438000.0;;;;;;625132000.0;;897948000.0;370155000.0;;;;0.0
1042046.0;;0.016;;;;;59000000.0;1000000.0;;;6145000000.0;49859000000.0;45089000000.0;;4.02;;1.0
1042074.0;25897000.0;0.0;8871000.0;;33774000.0;73000.0;;;;;;43079000.0;14964000.0;;-0.82;;0.0
1042187.0;13534818.0;0.0;7134385.0;;;;;;;16351356.0;;41804969.0;;1409210.0;0.32;;1.0
1042418.0;3949585.0;;2269335.0;;;;;;;;0.0;885859.0;461880.0;;;;0.0
1042642.0;;;745366000.0;;;224513000.0;;;;;;5304556000.0;18456022000.0;;;;0.0
1042729.0;;;;891000.0;346992000.0;;891000.0;;;;;2903556000.0;2569752000.0;3000000.0;1.63;;0.0
1042773.0;;;;;;36000000.0;;;;;4527000000.0;9153000000.0;;211000000.0;;;0.0
1042776.0;507926000.0;;30368000.0;;;;;;;;584769000.0;4434535000.0;2238091000.0;134503000.0;;;1.0
1042810.0;222814000.0;;36277000.0;;;;;;65453000.0;;;3375903000.0;1605752000.0;;0.51;;0.0
1042893.0;;;;2170000.0;;;2170000.0;;;;844310000.0;1428250000.0;103792000.0;30500000.0;5.0;;0.0
1043000.0;;0.0;20351000.0;;;3035000.0;38000.0;;;;;1019033000.0;;;-0.5;;0.0
1043121.0;;;96319000.0;;;;;;572606000.0;;2490821000.0;18379456000.0;10492529000.0;;3.73;;1.0
1043186.0;8931000.0;;5782000.0;;;;;;-2593000.0;6590000.0;;38586000.0;15924000.0;890000.0;-0.36;;1.0
1043219.0;;;200240000.0;;;;;;;;;75190893000.0;63284971000.0;12661000.0;0.42;;1.0
1043277.0;;;;;;;;0.0;;;13476084000.0;3184358000.0;2033908000.0;32412000.0;3.52;;1.0
1043337.0;;;;;;;;3000000.0;;;644812000.0;364252000.0;;18964000.0;0.83;;1.0
1043509.0;;;;;;12640000.0;;2786000.0;88091000.0;1414612000.0;9624299000.0;3562381000.0;;;1.71;;1.0
1043565.0;1865782.0;;;;;;;;;;;27155807.0;394778.0;;;;0.0
1043604.0;2166600000.0;;228900000.0;;1792900000.0;;;500000.0;;3078600000.0;;8619200000.0;4044800000.0;141500000.0;1.62;;0.0
1043894.0;;0.0;442861.0;;;;;;;643123.0;;307303.0;1850300.0;22093.0;;;0.0
1043951.0;1617501.0;;;;;;;;;;;939508209.0;11426803.0;;;;0.0
1043961.0;8908000.0;;;;;;;;-10138000.0;-287000.0;;4816000.0;17636000.0;200000.0;;;0.0
1044378.0;;0.0;5686398.0;;;28981.0;;;;;609909.0;10586918.0;6894183.0;261000.0;-1.02;;0.0
1044435.0;22877000.0;;6565000.0;0.0;;;;;;16817000.0;57421000.0;30595000.0;;997000.0;;;0.0
1044777.0;95639000.0;;32489000.0;0.0;;;;500000.0;;146092000.0;;311822000.0;63774000.0;;1.07;;0.0
1045309.0;;;;26900000.0;;19000000.0;26900000.0;177000000.0;;1167500000.0;;3676000000.0;3463500000.0;;2.0;;0.0
1045425.0;341042000.0;;20779000.0;;;;;6157000.0;;;323982000.0;4447296000.0;3617160000.0;;0.08;;1.0
1045450.0;;;31021000.0;;;;-3395000.0;;170527000.0;;421017000.0;4217270000.0;2143402000.0;85900000.0;2.94;;1.0
1045539.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045540.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045541.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045542.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045543.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045544.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045545.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045546.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045547.0;;;;;;119000.0;;;;;;885466000.0;467724000.0;;;;1.0
1045609.0;1816902000.0;;238199000.0;;;;;147499000.0;;;;31394767000.0;12973931000.0;;1.66;;1.0
1045610.0;1816902000.0;;238199000.0;;;;;147499000.0;;;;31394767000.0;12973931000.0;;1.66;;1.0
1045742.0;21390661.0;;10992356.0;;;;;426880.0;;11254394.0;33369866.0;40664356.0;32396796.0;472220.0;;;1.0
1045810.0;2064000000.0;;;120000000.0;4673000000.0;3000000.0;;;;2811000000.0;5010000000.0;7370000000.0;2814000000.0;124000000.0;1.13;;1.0
1045929.0;2470478.0;;2322814.0;;;;;;;;12127.0;346237.0;5163037.0;147664.0;;;0.0
1045942.0;;;14057657.0;;;;;12540965.0;;12510609.0;20792715.0;54030451.0;39662338.0;;;;1.0
1046025.0;;;;751000.0;811869000.0;;765000.0;2934000.0;;;;3650792000.0;3180822000.0;4000000.0;1.25;;0.0
1046050.0;812000.0;;;30000.0;1392000.0;;30000.0;;;;;815815000.0;726628000.0;1356000.0;1.2;;0.0
1046102.0;;;;;;;29816000.0;;;;;1120115000.0;387971000.0;35374000.0;1.27;;1.0
1046203.0;;;;;97292487.0;;187129.0;;;;;652835072.0;586412607.0;918441.0;1.32;;0.0
1046257.0;582000000.0;;;;;14000000.0;;;;1242000000.0;;5074000000.0;;;5.62;;1.0
1046311.0;;0.012;;7056000.0;;;;;128029000.0;;859878000.0;717010000.0;1112909000.0;;2.24;;0.0
1046327.0;124186000.0;0.0;24549000.0;426000.0;;;341000.0;;;54999000.0;125296000.0;161343000.0;40660000.0;8100000.0;-2.26;;0.0
1046568.0;;;564211000.0;;122275000.0;;828000.0;;53016000.0;;847273000.0;610915000.0;;24800000.0;0.76;;0.0
1046995.0;11040000.0;0.0;;267000.0;;;267000.0;40000.0;;6978000.0;25142000.0;28083000.0;;1500000.0;-0.16;;0.0
1047122.0;;;;0.0;;;;;2061000000.0;;;29281000000.0;;307000000.0;6.81;;0.0
1047127.0;314426000.0;0.0;;931000.0;;12920000.0;;;;479265000.0;;4031300000.0;2806167000.0;492500000.0;0.24;;0.0
1047166.0;;;;1000000.0;;91000000.0;;260000000.0;;2480000000.0;;12083000000.0;10607000000.0;;6.14;;1.0
1047170.0;;;;;230943000.0;;;;;;;1270384000.0;1144109000.0;;0.38;;0.0
1047335.0;;0.027000000000000003;34700000.0;;286034000.0;;10634000.0;;;;;1045329000.0;;;3.34;;1.0
1047340.0;;;;35300000.0;;;35300000.0;;;342300000.0;;2596100000.0;845200000.0;;1.18;;1.0
1047862.0;10127000000.0;;;;;136000000.0;;;;;12554000000.0;45642000000.0;;;4.07;;1.0
1047881.0;14862626.0;;8447694.0;;;;;;;16283098.0;;19264851.0;13054670.0;244292.0;0.01;;0.0
1047884.0;13980000.0;;;;4892782000.0;;;;;;;6636340000.0;5934189000.0;441000.0;0.08;;0.0
1048055.0;218000.0;;;;;;;;;;;1173000.0;;36000.0;;;0.0
1048268.0;;;;;;;;;16877000.0;99891000.0;573857000.0;226710000.0;125296000.0;2509000.0;0.77;;1.0
1048286.0;;;634000000.0;;;;;;;;14486000000.0;6082000000.0;;132000000.0;3.22;;0.0
1048477.0;;;;;621231000.0;;53088000.0;24506000.0;;;889895000.0;3729368000.0;1328521000.0;50100000.0;;;0.0
1048695.0;1034663000.0;0.0;135540000.0;;781538000.0;;215000.0;;;1587562000.0;;2312290000.0;;30100000.0;5.07;;0.0
1048789.0;806541000.0;;27283000.0;;;;;;-9539000.0;;886254000.0;1883977000.0;1568368000.0;;;;1.0
1048911.0;47288000000.0;0.005;;;;;;;;;50365000000.0;46064000000.0;;2600000000.0;6.59;;1.0
1049502.0;;;;;430663000.0;;;11322000.0;;362872000.0;;1273347000.0;;15339000.0;2.3;;0.0
1049521.0;100801000.0;;;8097000.0;;;;47035000.0;19742000.0;124774000.0;270154000.0;736496000.0;263452000.0;6900000.0;0.58;;1.0
1049606.0;;;;;;;;;;33401000.0;;134792000.0;;3500000.0;;;0.0
1049782.0;;;;;513201000.0;;;1047000.0;;;;6042338000.0;5368852000.0;;0.71;;1.0
1050007.0;81935000.0;;;;;;;5887000.0;;106224000.0;;212449000.0;52202000.0;9896000.0;1.59;;0.0
1050377.0;;;;437000.0;;;437000.0;;;341019000.0;;639074000.0;246623000.0;;1.77;;0.0
1050441.0;;0.0;;5176000.0;487869000.0;;;0.0;;;;6076649000.0;5338048000.0;6100000.0;2.54;;1.0
1050446.0;294739000.0;0.0;80732000.0;9529000.0;;;9529000.0;;;428761000.0;529869000.0;656894000.0;201613000.0;;9.33;;0.0
1050606.0;;0.043;15146000.0;385000.0;;16000.0;385000.0;;11150000.0;;;597375000.0;387554000.0;12400000.0;0.43;;0.0
1050743.0;;;;86000.0;195630000.0;;;;;;108166000.0;3364659000.0;3088983000.0;3921000.0;1.31;;0.0
1050797.0;;;;;;;;;;1073500000.0;;1846153000.0;430340000.0;;2.48;;0.0
1050825.0;790000000.0;;;;;;;;;971200000.0;;1808600000.0;1071700000.0;63300000.0;1.37;;1.0
1050915.0;;;;372000.0;;;431000.0;90807000.0;120286000.0;923665000.0;;5213543000.0;2125728000.0;162845000.0;;;1.0
1051251.0;;;;;;5279000.0;;;;895571000.0;;1516277000.0;2285264000.0;103966000.0;;;0.0
1051343.0;;0.013999999999999999;;14000.0;23441000.0;;14000.0;;;;;621213000.0;559269000.0;;0.31;;0.0
1051470.0;;0.042;;;;66975000.0;;;525286000.0;;;22036245000.0;14947024000.0;774900000.0;4.44;;1.0
1051512.0;4779170000.0;;;;;;;;;;5176241000.0;9422462000.0;;;2.02;;0.0
1051514.0;21251000.0;0.0;10028000.0;;;;;;;4776000.0;;51372000.0;35285000.0;;;;1.0
1051627.0;21728000.0;;;165000.0;44003000.0;;165000.0;;;16829000.0;77502000.0;151896000.0;14335000.0;;-0.07;;0.0
1051741.0;;;;;5471000000.0;;;6000000.0;;;;39918000000.0;35792000000.0;;0.55;;1.0
1052054.0;;;4003000.0;;;;243000.0;1347000.0;;19127000.0;25576000.0;50429000.0;18267000.0;314000.0;0.28;;0.0
